!
!  Ascii export file generated by ESP.EXE Version 7.25.0.26
!  ELECTROSTATIC PROBE data system (HIDEN ANALYTICAL)
!
!
!  1101 Data points.
!
58,3753;4,21E-05
58,4663;6,34E-05
58,5766;2,97E-05
58,6647;7,85E-05
58,7698;2,93E-05
58,8547;4,36E-05
58,9657;3,67E-05
59,0636;5,65E-05
59,1625;6,63E-05
59,2574;5,03E-05
59,3422;6,59E-05
59,4569;2,26E-05
59,5631;6,06E-05
59,6699;2,83E-05
59,7584;7,29E-05
59,8685;4,24E-05
59,9611;1,48E-05
60,0634;5,83E-05
60,1533;2,49E-05
60,2666;2,76E-05
60,3665;6,11E-05
60,4566;2,59E-05
60,5526;6,42E-05
60,6611;4,76E-05
60,7649;4,36E-05
60,8597;2,85E-05
60,966;3,35E-05
61,0687;4E-05
61,1613;1,35E-05
61,2544;4,68E-05
61,3522;6,78E-05
61,47;-4,6E-06
61,5449;7,28E-05
61,6543;1,5E-05
61,7663;3,08E-05
61,8504;8,48E-05
61,9716;-2,04E-05
62,0481;7,39E-05
62,1615;4,34E-05
62,2623;3,7E-06
62,3576;4,87E-05
62,4764;6,34E-05
62,5572;5,22E-05
62,6716;1,25E-05
62,7697;3,08E-05
62,8692;3,54E-05
62,9666;2,72E-05
63,0389;6,51E-05
63,1605;5,37E-05
63,2689;6,2E-06
63,3715;4,61E-05
63,4607;5,12E-05
63,5491;3,27E-05
63,6714;4,64E-05
63,7538;1,97E-05
63,8553;3,82E-05
63,952;6,99E-05
64,0616;7,52E-05
64,1704;-8,4E-06
64,2617;0,0001067
64,3633;2,68E-05
64,4637;5,56E-05
64,5608;5,08E-05
64,6592;3,33E-05
64,7595;6,34E-05
64,8616;4,26E-05
64,9651;4,15E-05
65,0529;2,87E-05
65,156;3,12E-05
65,2569;5,5E-05
65,3614;4,51E-05
65,4592;3,35E-05
65,5707;2,09E-05
65,6537;5,31E-05
65,7573;5,14E-05
65,8554;3,67E-05
65,9629;3,04E-05
66,0682;7,71E-05
66,1659;3,44E-05
66,2673;5,33E-05
66,371;1,82E-05
66,4621;7,08E-05
66,5674;2,01E-05
66,6669;2,49E-05
66,7471;8,4E-05
66,8679;8E-05
66,9582;1,06E-05
67,0634;5,79E-05
67,1495;2,87E-05
67,2528;3E-05
67,3605;5,33E-05
67,4613;1,33E-05
67,5642;1,77E-05
67,6485;3,81E-05
67,762;3,9E-05
67,8766;-3,2E-06
67,9711;4,95E-05
68,057;5,39E-05
68,1676;1,82E-05
68,2626;6,53E-05
68,3819;1,02E-05
68,4699;2,85E-05
68,5576;4,89E-05
68,6659;6,68E-05
68,7501;5,52E-05
68,8608;1,84E-05
68,9704;5,65E-05
69,0606;-1,28E-05
69,1645;4,76E-05
69,2588;3,71E-05
69,3669;2,45E-05
69,4577;4,76E-05
69,5631;2,87E-05
69,6497;2,7E-05
69,7688;6,4E-06
69,862;0,0001042
69,9553;6E-06
70,0674;2,01E-05
70,1569;5,56E-05
70,269;3,69E-05
70,3483;7,9E-06
70,4574;8,29E-05
70,5704;5,58E-05
70,6685;9,5E-06
70,7465;5,73E-05
70,8552;3,9E-05
70,9682;1,25E-05
71,0593;3E-07
71,1522;0,0001
71,2597;2,91E-05
71,3718;1,04E-05
71,4591;3,39E-05
71,5602;2,36E-05
71,6602;2,36E-05
71,7635;8,92E-05
71,8755;7,9E-06
71,9577;4,76E-05
72,0631;2,85E-05
72,1566;5,79E-05
72,2667;2,66E-05
72,3696;6,42E-05
72,4566;5,85E-05
72,5469;5,31E-05
72,6597;2,83E-05
72,7608;5,04E-05
72,8519;7,1E-05
72,9786;1,02E-05
73,0637;-9,7E-06
73,1491;6,51E-05
73,2576;4,83E-05
73,3614;4,49E-05
73,4558;9E-07
73,5519;7,01E-05
73,6734;2,78E-05
73,7682;1,23E-05
73,8531;2,68E-05
73,9658;3,56E-05
74,0617;1E-05
74,1544;4,63E-05
74,2562;2,97E-05
74,367;2,34E-05
74,4586;3,88E-05
74,5644;4,83E-05
74,667;2,41E-05
74,7709;5,18E-05
74,8652;8,3E-06
74,9672;2,18E-05
75,0515;7,47E-05
75,1684;4,26E-05
75,2652;9,1E-06
75,3565;5,96E-05
75,4603;2,28E-05
75,5743;1,94E-05
75,6621;3,82E-05
75,771;5,06E-05
75,866;1,4E-06
75,951;4,63E-05
76,0765;-2,3E-06
76,1676;5,01E-05
76,2538;5,25E-05
76,357;-1,03E-05
76,4574;5,03E-05
76,566;1,4E-06
76,6619;4E-05
76,7654;3,92E-05
76,8607;5,18E-05
76,9559;6,44E-05
77,0661;1E-07
77,1466;8,86E-05
77,2597;6,13E-05
77,3823;6,6E-06
77,4698;2,99E-05
77,5664;2,95E-05
77,666;3,37E-05
77,7691;3,58E-05
77,8626;6,55E-05
77,9541;4,95E-05
78,0591;3,4E-05
78,1625;2,2E-06
78,2668;5,85E-05
78,3582;4,26E-05
78,4606;5,2E-05
78,5646;1,42E-05
78,6683;1,12E-05
78,7599;5,94E-05
78,8722;3,96E-05
78,9645;1,56E-05
79,0628;6,4E-05
79,1537;5,31E-05
79,2646;1,46E-05
79,3611;8E-05
79,4637;-9,1E-06
79,5612;4,64E-05
79,662;7,14E-05
79,7588;6,97E-05
79,857;5,39E-05
79,967;2,36E-05
80,0534;5,65E-05
80,1439;4,93E-05
80,2587;3,79E-05
80,3426;6,21E-05
80,4594;6,42E-05
80,5604;2,22E-05
80,6682;4,47E-05
80,7683;4,36E-05
80,8529;6,09E-05
80,9611;1,5E-05
81,0704;-8,6E-06
81,1549;0,0001071
81,264;2,01E-05
81,3689;6,2E-06
81,4556;6,76E-05
81,5581;4,34E-05
81,6614;7,69E-05
81,7543;1,56E-05
81,8626;3,31E-05
81,9763;3,23E-05
82,0621;7,07E-05
82,1607;1,92E-05
82,2622;3,69E-05
82,3712;1,59E-05
82,4585;7,26E-05
82,578;4,76E-05
82,6675;1,88E-05
82,7497;5,92E-05
82,8559;3,23E-05
82,9681;1,29E-05
83,0508;4,82E-05
83,1627;3,23E-05
83,2629;6,28E-05
83,3661;3,21E-05
83,4672;5,46E-05
83,5616;1,06E-05
83,6476;7,94E-05
83,7613;1,35E-05
83,8709;1,94E-05
83,9644;4,83E-05
84,0627;9,77E-05
84,1685;4,17E-05
84,2573;1,9E-05
84,3566;5,83E-05
84,4571;5,33E-05
84,5648;4,49E-05
84,658;4,51E-05
84,7604;5,41E-05
84,8691;3,65E-05
84,9666;2,81E-05
85,0697;3,02E-05
85,1602;5,6E-05
85,2578;4,72E-05
85,3611;4,76E-05
85,4541;4,97E-05
85,5691;3,65E-05
85,6578;4,66E-05
85,7768;2,72E-05
85,8657;3,61E-05
85,9501;2,32E-05
86,0508;8,13E-05
86,1573;1,88E-05
86,2677;1,67E-05
86,3525;6,46E-05
86,4722;6,6E-06
86,5708;1,96E-05
86,6538;5,25E-05
86,7633;5,94E-05
86,8681;1,35E-05
86,9755;7,2E-06
87,0571;8,57E-05
87,1505;5,2E-05
87,2546;4,45E-05
87,3645;4,74E-05
87,4627;3,21E-05
87,5573;5,16E-05
87,6559;3,2E-05
87,7538;8,51E-05
87,8658;3,54E-05
87,9581;4,42E-05
88,0646;1,46E-05
88,1637;5,56E-05
88,2604;5,46E-05
88,3597;6,07E-05
88,441;4,51E-05
88,5645;4,72E-05
88,6544;4,72E-05
88,7613;4,61E-05
88,8672;2,15E-05
88,9555;3,4E-06
89,0558;6,57E-05
89,1564;5,98E-05
89,2698;2,93E-05
89,3608;5,1E-05
89,4574;5,08E-05
89,5722;6,6E-06
89,6574;5,08E-05
89,7535;8,74E-05
89,8566;2,62E-05
89,962;3,9E-05
90,0716;1,23E-05
90,1575;4,93E-05
90,2426;2,93E-05
90,3627;3,23E-05
90,4564;2,79E-05
90,5629;6,26E-05
90,651;7,94E-05
90,7575;4,93E-05
90,8535;5,52E-05
90,9638;2,24E-05
91,0576;-1,64E-05
91,1691;3,61E-05
91,2493;9,56E-05
91,3574;1,84E-05
91,4583;4,19E-05
91,5687;7,4E-06
91,6593;3,25E-05
91,7439;4,95E-05
91,8586;7,2E-05
91,9531;5,94E-05
92,056;3,1E-05
92,153;6,04E-05
92,2646;4,64E-05
92,3473;4,97E-05
92,4579;7,83E-05
92,5637;2,3E-05
92,6634;2,62E-05
92,753;2,81E-05
92,8541;1,71E-05
92,9674;5,27E-05
93,0643;4,95E-05
93,167;2,41E-05
93,2608;1,78E-05
93,3635;5,71E-05
93,4534;2,34E-05
93,5656;3,67E-05
93,6541;1,75E-05
93,7618;4,07E-05
93,8585;3,98E-05
93,9584;7,35E-05
94,051;4,7E-05
94,1559;3,21E-05
94,2561;3,06E-05
94,3572;8,5E-05
94,4594;3,1E-05
94,5645;1,57E-05
94,6624;3,56E-05
94,7556;6,78E-05
94,8622;3,69E-05
94,9528;6,17E-05
95,0572;5,2E-05
95,1517;3,98E-05
95,2654;3,9E-05
95,3521;3,67E-05
95,4556;3,56E-05
95,5624;3,56E-05
95,6526;6,38E-05
95,7525;6,46E-05
95,8562;2,95E-05
95,9599;5,9E-05
96,0514;4,32E-05
96,1492;6,38E-05
96,2624;3,52E-05
96,3491;3,23E-05
96,4504;2,03E-05
96,5526;3,12E-05
96,6562;2,93E-05
96,7483;7,24E-05
96,8595;6,32E-05
96,9502;5,43E-05
97,0545;4,57E-05
97,1564;2,72E-05
97,2582;4,3E-05
97,3544;4,66E-05
97,4574;5,1E-05
97,5546;1,19E-05
97,6593;3,21E-05
97,7651;4,24E-05
97,8517;4,02E-05
97,9515;7,45E-05
98,0585;7,22E-05
98,146;6,25E-05
98,2617;4,19E-05
98,3641;5,14E-05
98,4618;8,3E-06
98,5646;4,63E-05
98,6573;5,16E-05
98,7658;3,5E-05
98,8526;3,14E-05
98,9714;4,68E-05
99,0523;3,39E-05
99,1629;6,32E-05
99,2622;3,69E-05
99,3525;3,21E-05
99,4504;5,2E-05
99,5557;3,4E-05
99,6578;4,68E-05
99,7576;4,82E-05
99,8603;2,28E-05
99,9467;5,5E-05
